0,2021-05-26,22:55:17.283291,24.29,55.99,1003.15,12946861
1,2021-05-26,22:55:17.406608,24.59,52.65,1002.59,4612737
2,2021-05-26,22:55:17.529736,24.12,55.22,1003.12,6063349
3,2021-05-26,22:55:17.652450,24.38,55.82,1003.09,9972094
4,2021-05-26,22:55:17.777554,24.46,57.93,1002.71,12586787
5,2021-05-26,22:55:17.902155,24.41,52.00,1002.21,12946861
0,2021-05-26,22:55:18.031199,24.29,55.98,1003.13,12946861
1,2021-05-26,22:55:18.156864,24.59,52.65,1002.59,4612737
2,2021-05-26,22:55:18.280011,24.12,55.23,1003.13,6063349
3,2021-05-26,22:55:18.404699,24.38,55.80,1003.08,9944342
4,2021-05-26,22:55:18.530186,24.46,57.91,1002.73,12586787
5,2021-05-26,22:55:18.653313,24.41,51.99,1002.20,12946861
0,2021-05-26,22:55:18.782897,24.29,55.97,1003.17,12946861
1,2021-05-26,22:55:18.908095,24.59,52.64,1002.59,4612737
2,2021-05-26,22:55:19.029990,24.13,55.22,1003.13,6066780
3,2021-05-26,22:55:19.152005,24.38,55.80,1003.07,9944342
4,2021-05-26,22:55:19.275982,24.46,57.91,1002.72,12586787
5,2021-05-26,22:55:19.400167,24.41,51.98,1002.16,12946861
0,2021-05-26,22:55:21.295886,24.28,55.95,1003.14,12946861
1,2021-05-26,22:55:21.420484,24.58,52.65,1002.55,4628671
2,2021-05-26,22:55:21.544360,24.12,55.22,1003.12,6070216
3,2021-05-26,22:55:21.667072,24.37,55.79,1003.05,9981379
4,2021-05-26,22:55:21.792149,24.45,57.91,1002.73,12586787
5,2021-05-26,22:55:21.915559,24.41,51.98,1002.18,12946861
0,2021-05-26,22:55:22.043690,24.29,55.97,1003.10,12946861
1,2021-05-26,22:55:22.166934,24.59,52.65,1002.59,4596913
2,2021-05-26,22:55:22.289122,24.12,55.21,1003.11,6049662
3,2021-05-26,22:55:22.411037,24.37,55.80,1003.06,9972094
4,2021-05-26,22:55:22.534932,24.46,57.91,1002.72,12586787
5,2021-05-26,22:55:22.660441,24.41,51.98,1002.14,12946861
0,2021-05-26,22:55:22.790020,24.29,55.99,1003.15,12946861
1,2021-05-26,22:55:22.915458,24.59,52.65,1002.58,4612737
2,2021-05-26,22:55:23.038179,24.13,55.22,1003.11,6063349
3,2021-05-26,22:55:23.162184,24.38,55.79,1003.05,9962826
4,2021-05-26,22:55:23.286920,24.46,57.91,1002.73,12586787
5,2021-05-26,22:55:23.413573,24.41,51.98,1002.17,12946861
0,2021-05-26,22:55:23.542375,24.29,55.97,1003.14,12946861
1,2021-05-26,22:55:23.665620,24.59,52.64,1002.61,4612737
2,2021-05-26,22:55:23.791181,24.12,55.21,1003.12,6036037
3,2021-05-26,22:55:23.915156,24.38,55.79,1003.07,9907579
4,2021-05-26,22:55:24.040017,24.46,57.91,1002.69,12586787
5,2021-05-26,22:55:24.163516,24.41,51.98,1002.20,12946861
0,2021-05-26,22:55:24.292195,24.29,55.97,1003.13,12946861
1,2021-05-26,22:55:24.416583,24.59,52.65,1002.58,4600859
2,2021-05-26,22:55:24.539489,24.13,55.21,1003.12,6063349
3,2021-05-26,22:55:24.665313,24.38,55.79,1003.05,9953575
4,2021-05-26,22:55:24.789400,24.46,57.90,1002.71,12586787
5,2021-05-26,22:55:24.914827,24.42,51.99,1002.18,12946861
0,2021-05-26,22:55:25.042110,24.29,55.97,1003.13,12946861
1,2021-05-26,22:55:25.165957,24.59,52.65,1002.57,4620690
2,2021-05-26,22:55:25.287520,24.13,55.22,1003.09,6022472
3,2021-05-26,22:55:25.409852,24.38,55.78,1003.05,9944342
4,2021-05-26,22:55:25.535456,24.46,57.91,1002.70,12586787
5,2021-05-26,22:55:25.659921,24.42,51.97,1002.16,12946861
0,2021-05-26,22:55:27.592506,24.28,55.97,1003.10,12946861
1,2021-05-26,22:55:27.715421,24.59,52.63,1002.52,4600859
2,2021-05-26,22:55:27.838119,24.12,55.23,1003.10,6070216
3,2021-05-26,22:55:27.962340,24.37,55.77,1003.05,9981379
4,2021-05-26,22:55:28.086593,24.45,57.89,1002.70,12586787
5,2021-05-26,22:55:28.212307,24.41,51.98,1002.15,12946861
0,2021-05-26,22:55:28.340411,24.29,55.97,1003.13,12946861
1,2021-05-26,22:55:28.463847,24.59,52.65,1002.55,4616710
2,2021-05-26,22:55:28.586473,24.12,55.23,1003.11,6077098
3,2021-05-26,22:55:28.709083,24.37,55.78,1003.05,9935126
4,2021-05-26,22:55:28.834547,24.46,57.91,1002.70,12586787
5,2021-05-26,22:55:28.958505,24.41,51.98,1002.20,12946861
0,2021-05-26,22:55:29.085955,24.29,55.97,1003.12,12946861
1,2021-05-26,22:55:29.210618,24.59,52.65,1002.58,4616710
2,2021-05-26,22:55:29.334042,24.12,55.21,1003.12,6049662
3,2021-05-26,22:55:29.458198,24.38,55.79,1003.04,9953575
4,2021-05-26,22:55:29.584265,24.46,57.90,1002.71,12586787
5,2021-05-26,22:55:29.707532,24.42,51.97,1002.16,12946861
0,2021-05-26,22:55:29.835512,24.29,55.96,1003.12,12946861
1,2021-05-26,22:55:29.959568,24.59,52.65,1002.57,4608771
2,2021-05-26,22:55:30.081505,24.12,55.23,1003.09,6049662
3,2021-05-26,22:55:30.203421,24.38,55.78,1003.04,9916744
4,2021-05-26,22:55:30.327433,24.46,57.89,1002.71,12586787
5,2021-05-26,22:55:30.452133,24.42,51.99,1002.16,12946861
0,2021-05-26,22:55:30.580752,24.29,55.95,1003.13,12946861
1,2021-05-26,22:55:30.706918,24.59,52.64,1002.56,4616710
2,2021-05-26,22:55:30.828549,24.12,55.23,1003.11,6049662
3,2021-05-26,22:55:30.952597,24.38,55.78,1003.03,9935126
4,2021-05-26,22:55:31.077589,24.46,57.89,1002.68,12586787
5,2021-05-26,22:55:31.202124,24.42,51.98,1002.15,12946861
0,2021-05-26,22:55:31.329811,24.29,55.95,1003.15,12946861
1,2021-05-26,22:55:31.452409,24.59,52.63,1002.53,4612737
2,2021-05-26,22:55:31.575838,24.12,55.21,1003.11,6077098
3,2021-05-26,22:55:31.698593,24.38,55.78,1003.04,9962826
4,2021-05-26,22:55:31.824370,24.46,57.89,1002.68,12586787
5,2021-05-26,22:55:31.948167,24.42,51.97,1002.16,12946861
0,2021-05-26,22:55:34.135920,24.28,55.95,1003.12,12946861
1,2021-05-26,22:55:34.261333,24.58,52.62,1002.52,4620690
2,2021-05-26,22:55:34.383132,24.11,55.20,1003.13,6049662
3,2021-05-26,22:55:34.505098,24.37,55.76,1003.08,9935126
4,2021-05-26,22:55:34.629740,24.45,57.88,1002.72,12586787
5,2021-05-26,22:55:34.754494,24.41,51.96,1002.15,12946861
0,2021-05-26,22:55:34.883577,24.29,55.95,1003.15,12946861
1,2021-05-26,22:55:35.008758,24.59,52.63,1002.58,4616710
2,2021-05-26,22:55:35.130378,24.12,55.20,1003.12,6087451
3,2021-05-26,22:55:35.253574,24.37,55.75,1003.06,9972094
4,2021-05-26,22:55:35.378509,24.46,57.88,1002.72,12586787
5,2021-05-26,22:55:35.502967,24.41,51.98,1002.17,12946861
0,2021-05-26,22:55:35.631083,24.29,55.95,1003.11,12946861
1,2021-05-26,22:55:35.754307,24.59,52.63,1002.57,4612737
2,2021-05-26,22:55:35.876964,24.12,55.19,1003.10,6101310
3,2021-05-26,22:55:36.001327,24.38,55.77,1003.05,9944342
4,2021-05-26,22:55:36.126117,24.46,57.88,1002.70,12586787
5,2021-05-26,22:55:36.251588,24.42,51.97,1002.19,12946861
0,2021-05-26,22:55:36.377717,24.29,55.95,1003.14,12946861
1,2021-05-26,22:55:36.504084,24.59,52.62,1002.59,4608771
2,2021-05-26,22:55:36.625930,24.13,55.19,1003.12,6101310
3,2021-05-26,22:55:36.747438,24.37,55.77,1003.07,9953575
4,2021-05-26,22:55:36.872456,24.46,57.88,1002.71,12586787
5,2021-05-26,22:55:36.996058,24.42,51.96,1002.16,12946861
0,2021-05-26,22:55:37.125757,24.29,55.94,1003.13,12946861
1,2021-05-26,22:55:37.249584,24.60,52.63,1002.58,4616710
2,2021-05-26,22:55:37.374183,24.13,55.19,1003.12,6066780
3,2021-05-26,22:55:37.495735,24.38,55.75,1003.05,9935126
4,2021-05-26,22:55:37.622386,24.46,57.87,1002.70,12586787
5,2021-05-26,22:55:37.746486,24.41,51.96,1002.17,12946861
0,2021-05-26,22:55:37.874805,24.29,55.94,1003.13,12946861
1,2021-05-26,22:55:37.998810,24.59,52.61,1002.58,4620690
2,2021-05-26,22:55:38.120967,24.12,55.19,1003.11,6036037
3,2021-05-26,22:55:38.243961,24.38,55.75,1003.06,9953575
4,2021-05-26,22:55:38.369008,24.47,57.88,1002.70,12586787
5,2021-05-26,22:55:38.492539,24.42,51.96,1002.18,12946861
0,2021-05-26,22:55:40.660219,24.28,55.94,1003.11,12946861
1,2021-05-26,22:55:40.785119,24.58,52.62,1002.52,4612737
2,2021-05-26,22:55:40.908012,24.12,55.19,1003.11,6083996
3,2021-05-26,22:55:41.032428,24.36,55.75,1003.05,9935126
4,2021-05-26,22:55:41.155760,24.45,57.88,1002.73,12586787
5,2021-05-26,22:55:41.282115,24.40,51.95,1002.14,12946861
0,2021-05-26,22:55:41.410793,24.29,55.94,1003.11,12946861
1,2021-05-26,22:55:41.534135,24.59,52.61,1002.57,4620690
2,2021-05-26,22:55:41.656146,24.12,55.19,1003.12,6073655
3,2021-05-26,22:55:41.777533,24.37,55.76,1003.06,9935126
4,2021-05-26,22:55:41.902473,24.46,57.88,1002.70,12586787
5,2021-05-26,22:55:42.027214,24.41,51.95,1002.16,12946861
0,2021-05-26,22:55:42.156850,24.29,55.92,1003.12,12946861
1,2021-05-26,22:55:42.281897,24.59,52.62,1002.59,4612737
2,2021-05-26,22:55:42.404790,24.12,55.20,1003.12,6080545
3,2021-05-26,22:55:42.527958,24.37,55.76,1003.06,9953575
4,2021-05-26,22:55:42.653703,24.46,57.88,1002.72,12586787
5,2021-05-26,22:55:42.778386,24.41,51.96,1002.16,12946861
0,2021-05-26,22:55:42.906804,24.29,55.92,1003.14,12946861
1,2021-05-26,22:55:43.030016,24.59,52.62,1002.58,4608771
2,2021-05-26,22:55:43.154520,24.12,55.19,1003.10,6101310
3,2021-05-26,22:55:43.277205,24.37,55.76,1003.08,9972094
4,2021-05-26,22:55:43.401601,24.46,57.87,1002.71,12586787
5,2021-05-26,22:55:43.525018,24.42,51.95,1002.17,12946861
0,2021-05-26,22:55:43.655271,24.29,55.94,1003.13,12946861
1,2021-05-26,22:55:43.778399,24.59,52.61,1002.59,4628671
2,2021-05-26,22:55:43.900965,24.13,55.18,1003.10,6090910
3,2021-05-26,22:55:44.024926,24.38,55.74,1003.05,9972094
4,2021-05-26,22:55:44.148189,24.46,57.87,1002.70,12586787
5,2021-05-26,22:55:44.273237,24.42,51.95,1002.19,12946861
0,2021-05-26,22:55:44.400857,24.29,55.94,1003.11,12946861
1,2021-05-26,22:55:44.524414,24.59,52.60,1002.54,4596913
2,2021-05-26,22:55:44.646361,24.12,55.18,1003.12,6083996
3,2021-05-26,22:55:44.768075,24.38,55.74,1003.10,9953575
4,2021-05-26,22:55:44.893181,24.46,57.86,1002.71,12586787
5,2021-05-26,22:55:45.016524,24.41,51.95,1002.19,12946861
0,2021-05-26,22:55:47.131268,24.28,55.94,1003.12,12946861
1,2021-05-26,22:55:47.254020,24.58,52.60,1002.57,4624677
2,2021-05-26,22:55:47.375962,24.11,55.18,1003.14,6036037
3,2021-05-26,22:55:47.497582,24.36,55.74,1003.05,9972094
4,2021-05-26,22:55:47.620987,24.45,57.86,1002.69,12586787
5,2021-05-26,22:55:47.746053,24.41,51.93,1002.17,12946861
0,2021-05-26,22:55:47.874357,24.28,55.92,1003.10,12946861
1,2021-05-26,22:55:47.998196,24.59,52.60,1002.53,4612737
2,2021-05-26,22:55:48.121790,24.12,55.17,1003.12,6083996
3,2021-05-26,22:55:48.245573,24.37,55.74,1003.08,9944342
4,2021-05-26,22:55:48.370965,24.45,57.88,1002.72,12586787
5,2021-05-26,22:55:48.495298,24.41,51.93,1002.19,12946861
0,2021-05-26,22:55:48.625024,24.29,55.92,1003.14,12946861
1,2021-05-26,22:55:48.748871,24.59,52.59,1002.54,4612737
2,2021-05-26,22:55:48.872210,24.12,55.17,1003.10,6042842
3,2021-05-26,22:55:48.995858,24.38,55.74,1003.05,9972094
4,2021-05-26,22:55:49.120110,24.46,57.86,1002.76,12586787
5,2021-05-26,22:55:49.244952,24.41,51.93,1002.17,12946861
0,2021-05-26,22:55:49.372386,24.28,55.92,1003.12,12946861
1,2021-05-26,22:55:49.496783,24.58,52.60,1002.53,4600859
2,2021-05-26,22:55:49.618307,24.12,55.17,1003.13,6108263
3,2021-05-26,22:55:49.746279,24.37,55.73,1003.06,9953575
4,2021-05-26,22:55:49.869649,24.45,57.86,1002.71,12586787
5,2021-05-26,22:55:49.994506,24.41,51.93,1002.19,12946861
0,2021-05-26,22:55:50.125549,24.28,55.93,1003.11,12946861
1,2021-05-26,22:55:50.251605,24.59,52.59,1002.50,4612737
2,2021-05-26,22:55:50.375517,24.12,55.16,1003.10,6097839
3,2021-05-26,22:55:50.497978,24.37,55.74,1003.04,9944342
4,2021-05-26,22:55:50.624578,24.46,57.87,1002.73,12586787
5,2021-05-26,22:55:50.749506,24.42,51.93,1002.16,12946861
0,2021-05-26,22:55:50.879855,24.29,55.92,1003.12,12946861
1,2021-05-26,22:55:51.003449,24.59,52.59,1002.51,4604812
2,2021-05-26,22:55:51.125214,24.12,55.16,1003.13,6115231
3,2021-05-26,22:55:51.248322,24.38,55.73,1003.07,9972094
4,2021-05-26,22:55:51.374360,24.46,57.85,1002.72,12586787
5,2021-05-26,22:55:51.497618,24.42,51.93,1002.19,12946861
0,2021-05-26,22:55:53.753540,24.28,55.92,1003.14,12946861
1,2021-05-26,22:55:53.876163,24.58,52.59,1002.55,4616710
2,2021-05-26,22:55:53.999029,24.11,55.16,1003.08,6097839
3,2021-05-26,22:55:54.121151,24.37,55.73,1003.05,9972094
4,2021-05-26,22:55:54.245264,24.44,57.85,1002.71,12586787
5,2021-05-26,22:55:54.369390,24.41,51.93,1002.18,12946861
0,2021-05-26,22:55:54.499096,24.28,55.93,1003.14,12946861
1,2021-05-26,22:55:54.623499,24.58,52.59,1002.53,4632671
2,2021-05-26,22:55:54.747894,24.12,55.17,1003.12,6087451
3,2021-05-26,22:55:54.871495,24.37,55.74,1003.02,9972094
4,2021-05-26,22:55:54.994902,24.45,57.86,1002.74,12586787
5,2021-05-26,22:55:55.120944,24.41,51.93,1002.15,12946861
0,2021-05-26,22:55:55.249817,24.28,55.93,1003.11,12946861
1,2021-05-26,22:55:55.373230,24.59,52.58,1002.50,4620690
2,2021-05-26,22:55:55.496904,24.12,55.16,1003.10,6094372
3,2021-05-26,22:55:55.618411,24.37,55.72,1003.08,10000001
4,2021-05-26,22:55:55.743660,24.45,57.85,1002.71,12586787
5,2021-05-26,22:55:55.868080,24.41,51.93,1002.19,12946861
0,2021-05-26,22:55:55.997043,24.28,55.92,1003.12,12946861
1,2021-05-26,22:55:56.120163,24.58,52.58,1002.55,4616710
2,2021-05-26,22:55:56.243208,24.12,55.18,1003.12,6073655
3,2021-05-26,22:55:56.366069,24.37,55.72,1003.07,9972094
4,2021-05-26,22:55:56.488954,24.46,57.87,1002.74,12586787
5,2021-05-26,22:55:56.613580,24.41,51.93,1002.19,12946861
0,2021-05-26,22:55:56.741950,24.28,55.91,1003.11,12946861
1,2021-05-26,22:55:56.866824,24.59,52.58,1002.59,4608771
2,2021-05-26,22:55:56.989433,24.12,55.17,1003.13,6097839
3,2021-05-26,22:55:57.113167,24.38,55.73,1003.06,9953575
4,2021-05-26,22:55:57.236543,24.46,57.87,1002.71,12586787
5,2021-05-26,22:55:57.361326,24.41,51.93,1002.14,12946861
0,2021-05-26,22:55:57.487886,24.28,55.92,1003.12,12946861
1,2021-05-26,22:55:57.613583,24.59,52.58,1002.52,4600859
2,2021-05-26,22:55:57.737268,24.12,55.17,1003.10,6073655
3,2021-05-26,22:55:57.859130,24.37,55.73,1003.05,9962826
4,2021-05-26,22:55:57.984759,24.46,57.84,1002.70,12586787
5,2021-05-26,22:55:58.108062,24.42,51.93,1002.17,12946861
0,2021-05-26,22:56:00.403240,24.28,55.91,1003.13,12946861
1,2021-05-26,22:56:00.524273,24.58,52.59,1002.54,4600859
2,2021-05-26,22:56:00.646840,24.11,55.16,1003.13,6053078
3,2021-05-26,22:56:00.769599,24.36,55.73,1003.05,10018692
4,2021-05-26,22:56:00.893353,24.44,57.85,1002.70,12586787
5,2021-05-26,22:56:01.017630,24.41,51.91,1002.16,12946861
0,2021-05-26,22:56:01.146424,24.28,55.92,1003.14,12946861
1,2021-05-26,22:56:01.270269,24.58,52.60,1002.54,4632671
2,2021-05-26,22:56:01.393197,24.12,55.17,1003.11,6073655
3,2021-05-26,22:56:01.516829,24.37,55.73,1003.07,9953575
4,2021-05-26,22:56:01.640431,24.45,57.86,1002.72,12586787
5,2021-05-26,22:56:01.765648,24.41,51.93,1002.16,12946861
0,2021-05-26,22:56:01.893928,24.29,55.94,1003.10,12946861
1,2021-05-26,22:56:02.017887,24.59,52.58,1002.54,4628671
2,2021-05-26,22:56:02.139719,24.12,55.17,1003.12,6111745
3,2021-05-26,22:56:02.261410,24.37,55.74,1003.08,9953575
4,2021-05-26,22:56:02.386959,24.45,57.85,1002.70,12586787
5,2021-05-26,22:56:02.512136,24.41,51.92,1002.17,12946861
0,2021-05-26,22:56:02.641537,24.29,55.92,1003.12,12946861
1,2021-05-26,22:56:02.764714,24.59,52.58,1002.53,4632671
2,2021-05-26,22:56:02.887683,24.12,55.16,1003.10,6080545
3,2021-05-26,22:56:03.010464,24.38,55.74,1003.08,9981379
4,2021-05-26,22:56:03.136516,24.46,57.86,1002.74,12586787
5,2021-05-26,22:56:03.259950,24.42,51.93,1002.19,12946861
0,2021-05-26,22:56:03.388524,24.29,55.92,1003.16,12946861
1,2021-05-26,22:56:03.513358,24.59,52.59,1002.56,4620690
2,2021-05-26,22:56:03.636445,24.12,55.16,1003.15,6077098
3,2021-05-26,22:56:03.758995,24.38,55.73,1003.09,9990681
4,2021-05-26,22:56:03.884317,24.46,57.85,1002.71,12586787
5,2021-05-26,22:56:04.007575,24.41,51.91,1002.17,12946861
0,2021-05-26,22:56:04.137146,24.29,55.90,1003.15,12946861
1,2021-05-26,22:56:04.261069,24.59,52.58,1002.59,4612737
2,2021-05-26,22:56:04.383058,24.12,55.15,1003.12,6077098
3,2021-05-26,22:56:04.505036,24.38,55.72,1003.10,10000001
4,2021-05-26,22:56:04.630039,24.46,57.84,1002.72,12586787
5,2021-05-26,22:56:04.754347,24.41,51.91,1002.19,12946861
0,2021-05-26,22:56:06.143632,24.28,55.88,1003.15,12946861
