5751074,24.95,2021-05-26,5,1000.60,61.10,20:45:27.327971
8888889,24.85,2021-05-26,0,1001.47,65.26,20:45:28.970044
3004485,25.33,2021-05-26,1,1000.94,61.14,20:45:29.486746
2463236,24.65,2021-05-26,2,1001.45,64.98,20:45:30.001823
3057616,24.98,2021-05-26,3,1001.45,65.56,20:45:30.517211
12586787,24.99,2021-05-26,4,1001.03,67.36,20:45:31.034157
5744909,24.95,2021-05-26,5,1000.58,61.04,20:45:31.550879
8925896,24.85,2021-05-26,0,1001.44,65.23,20:45:32.068086
3009546,25.35,2021-05-26,1,1000.94,61.16,20:45:32.584954
2463236,24.65,2021-05-26,2,1001.44,64.95,20:45:33.100283
3057616,24.99,2021-05-26,3,1001.42,65.52,20:45:33.615647
12586787,24.99,2021-05-26,4,1001.01,67.30,20:45:34.132219
5738759,24.95,2021-05-26,5,1000.56,61.01,20:45:34.648970
8940785,24.86,2021-05-26,0,1001.43,65.20,20:45:35.167230
2996088,25.35,2021-05-26,1,1000.94,61.21,20:45:35.684137
2470047,24.66,2021-05-26,2,1001.44,64.92,20:45:36.199748
3057616,25.00,2021-05-26,3,1001.40,65.49,20:45:36.715132
12586787,25.00,2021-05-26,4,1001.00,67.29,20:45:37.234835
5757251,24.95,2021-05-26,5,1000.59,61.00,20:45:37.751753
8955723,24.86,2021-05-26,0,1001.43,65.18,20:45:38.268837
3002802,25.36,2021-05-26,1,1000.95,61.21,20:45:38.785512
2465502,24.66,2021-05-26,2,1001.44,64.88,20:45:39.300624
3064609,25.00,2021-05-26,3,1001.46,65.45,20:45:39.815921
12586787,25.00,2021-05-26,4,1001.06,67.27,20:45:40.332439
5757251,24.96,2021-05-26,5,1000.56,60.96,20:45:40.849175
9000840,24.87,2021-05-26,0,1001.47,65.16,20:45:41.366259
3001120,25.36,2021-05-26,1,1000.96,61.18,20:45:41.882778
2472325,24.67,2021-05-26,2,1001.47,64.88,20:45:42.398217
3071634,25.01,2021-05-26,3,1001.45,65.45,20:45:42.913531
12586787,25.01,2021-05-26,4,1001.03,67.26,20:45:43.430604
5757251,24.96,2021-05-26,5,1000.56,60.94,20:45:43.947454
9061708,24.87,2021-05-26,0,1001.44,65.14,20:45:44.465187
3004485,25.38,2021-05-26,1,1000.96,61.19,20:45:44.981844
2470047,24.68,2021-05-26,2,1001.44,64.85,20:45:45.497131
3069874,25.02,2021-05-26,3,1001.44,65.41,20:45:46.012466
12586787,25.02,2021-05-26,4,1001.01,67.23,20:45:46.532606
5744909,24.97,2021-05-26,5,1000.54,60.91,20:45:47.049324
9107902,24.89,2021-05-26,0,1001.43,65.11,20:45:48.552086
2999441,25.39,2021-05-26,1,1000.96,61.14,20:45:49.068971
2474608,24.69,2021-05-26,2,1001.48,64.84,20:45:49.584511
3080460,25.03,2021-05-26,3,1001.46,65.41,20:45:50.099868
12586787,25.04,2021-05-26,4,1001.02,67.22,20:45:50.616476
5757251,24.98,2021-05-26,5,1000.56,60.92,20:45:51.133225
9077054,24.90,2021-05-26,0,1001.45,65.10,20:45:51.650397
2997763,25.40,2021-05-26,1,1000.98,61.12,20:45:52.167386
2479186,24.69,2021-05-26,2,1001.43,64.83,20:45:52.682499
3082232,25.03,2021-05-26,3,1001.44,65.39,20:45:53.197957
12586787,25.05,2021-05-26,4,1001.01,67.20,20:45:53.714870
5757251,24.98,2021-05-26,5,1000.56,60.89,20:45:54.231742
9092452,24.91,2021-05-26,0,1001.43,65.07,20:45:54.751166
3002802,25.40,2021-05-26,1,1000.94,61.11,20:45:55.267892
2479186,24.71,2021-05-26,2,1001.43,64.81,20:45:55.783128
3089338,25.04,2021-05-26,3,1001.44,65.35,20:45:56.298832
12586787,25.06,2021-05-26,4,1001.02,67.16,20:45:56.815635
5757251,24.99,2021-05-26,5,1000.55,60.89,20:45:57.332300
9154569,24.91,2021-05-26,0,1001.38,65.06,20:45:57.849370
2999441,25.41,2021-05-26,1,1000.94,61.09,20:45:58.366065
2467772,24.71,2021-05-26,2,1001.44,64.78,20:45:58.881571
3096477,25.04,2021-05-26,3,1001.45,65.33,20:45:59.396830
12586787,25.07,2021-05-26,4,1001.04,67.14,20:45:59.913409
5757251,24.99,2021-05-26,5,1000.56,60.87,20:46:00.430260
9162394,24.92,2021-05-26,0,1001.40,65.02,20:46:00.947169
2991072,25.41,2021-05-26,1,1000.96,61.05,20:46:01.463399
2481482,24.72,2021-05-26,2,1001.44,64.78,20:46:01.978935
3092903,25.04,2021-05-26,3,1001.46,65.28,20:46:02.494425
12586787,25.07,2021-05-26,4,1001.02,67.11,20:46:03.011173
5775863,25.00,2021-05-26,5,1000.55,60.87,20:46:03.527993
9209623,24.92,2021-05-26,0,1001.43,64.99,20:46:04.045012
2994414,25.42,2021-05-26,1,1000.93,61.02,20:46:04.561704
2490707,24.72,2021-05-26,2,1001.44,64.74,20:46:05.076934
3096477,25.05,2021-05-26,3,1001.45,65.27,20:46:05.592205
12586787,25.08,2021-05-26,4,1001.02,67.07,20:46:06.111298
5769645,25.00,2021-05-26,5,1000.60,60.83,20:46:06.627939
9217541,24.93,2021-05-26,0,1001.41,64.95,20:46:08.190002
2999441,25.42,2021-05-26,1,1000.96,60.98,20:46:08.706594
2490707,24.73,2021-05-26,2,1001.45,64.71,20:46:09.223316
3112660,25.05,2021-05-26,3,1001.44,65.23,20:46:09.738859
12586787,25.09,2021-05-26,4,1001.03,67.05,20:46:10.255523
5763441,25.01,2021-05-26,5,1000.59,60.81,20:46:10.772108
9273357,24.94,2021-05-26,0,1001.42,64.96,20:46:11.288962
2996088,25.42,2021-05-26,1,1000.96,60.93,20:46:11.805661
2495345,24.74,2021-05-26,2,1001.41,64.70,20:46:12.321097
3109049,25.06,2021-05-26,3,1001.43,65.23,20:46:12.836266
12586787,25.10,2021-05-26,4,1000.99,67.01,20:46:13.353137
5782093,25.02,2021-05-26,5,1000.59,60.80,20:46:13.870627
9265342,24.95,2021-05-26,0,1001.43,64.94,20:46:14.387552
3006170,25.42,2021-05-26,1,1000.96,60.89,20:46:14.904396
2493024,24.74,2021-05-26,2,1001.40,64.69,20:46:15.419688
3109049,25.06,2021-05-26,3,1001.45,65.24,20:46:15.935719
12586787,25.09,2021-05-26,4,1000.99,67.00,20:46:16.452456
5769645,25.02,2021-05-26,5,1000.59,60.79,20:46:16.969672
9370630,24.93,2021-05-26,0,1001.44,64.88,20:46:17.487142
2994414,25.43,2021-05-26,1,1000.95,60.87,20:46:18.004066
2493024,24.74,2021-05-26,2,1001.44,64.68,20:46:18.519421
3110854,25.06,2021-05-26,3,1001.45,65.23,20:46:19.034999
12586787,25.06,2021-05-26,4,1001.02,66.96,20:46:19.551713
5782093,24.99,2021-05-26,5,1000.55,60.77,20:46:20.068356
9387041,24.90,2021-05-26,0,1001.45,64.86,20:46:20.585328
2996088,25.43,2021-05-26,1,1000.98,60.86,20:46:21.101806
2500001,24.72,2021-05-26,2,1001.43,64.62,20:46:21.617029
3119907,25.06,2021-05-26,3,1001.42,65.25,20:46:22.132263
12586787,25.06,2021-05-26,4,1001.04,66.97,20:46:22.648953
5782093,24.99,2021-05-26,5,1000.56,60.74,20:46:23.165946
9428321,24.89,2021-05-26,0,1001.43,64.87,20:46:23.686444
2992742,25.44,2021-05-26,1,1000.98,60.86,20:46:24.203121
2507016,24.71,2021-05-26,2,1001.44,64.64,20:46:24.718532
3127188,25.06,2021-05-26,3,1001.44,65.24,20:46:25.235642
12586787,25.05,2021-05-26,4,1001.03,67.00,20:46:25.752447
5782093,24.99,2021-05-26,5,1000.57,60.75,20:46:26.269119
9461607,24.89,2021-05-26,0,1001.46,64.95,20:46:27.812984
3006170,25.44,2021-05-26,1,1000.97,60.86,20:46:28.329940
2502335,24.71,2021-05-26,2,1001.45,64.70,20:46:28.845200
3130842,25.06,2021-05-26,3,1001.47,65.25,20:46:29.360496
12586787,25.05,2021-05-26,4,1001.00,67.02,20:46:29.876992
5794595,24.98,2021-05-26,5,1000.58,60.78,20:46:30.393440
9469965,24.89,2021-05-26,0,1001.45,64.97,20:46:30.910594
3004485,25.43,2021-05-26,1,1000.97,60.84,20:46:31.427466
2511716,24.71,2021-05-26,2,1001.45,64.69,20:46:31.942870
3140012,25.06,2021-05-26,3,1001.46,65.27,20:46:32.458321
12586787,25.05,2021-05-26,4,1001.04,67.03,20:46:32.975068
5800866,24.98,2021-05-26,5,1000.57,60.79,20:46:33.491852
9571429,24.88,2021-05-26,0,1001.44,64.97,20:46:34.008749
3004485,25.42,2021-05-26,1,1000.94,60.81,20:46:34.525589
2504673,24.71,2021-05-26,2,1001.46,64.68,20:46:35.040807
3143695,25.06,2021-05-26,3,1001.47,65.25,20:46:35.555952
12586787,25.04,2021-05-26,4,1001.02,67.01,20:46:36.072972
5800866,24.97,2021-05-26,5,1000.58,60.79,20:46:36.589657
9528889,24.87,2021-05-26,0,1001.44,64.97,20:46:37.106680
3007857,25.42,2021-05-26,1,1000.95,60.79,20:46:37.623410
2518798,24.71,2021-05-26,2,1001.47,64.67,20:46:38.140185
3147387,25.06,2021-05-26,3,1001.45,65.22,20:46:38.655496
12586787,25.03,2021-05-26,4,1001.03,67.00,20:46:39.172027
5807151,24.98,2021-05-26,5,1000.56,60.79,20:46:39.688801
9554368,24.87,2021-05-26,0,1001.47,64.96,20:46:40.205893
3006170,25.42,2021-05-26,1,1000.94,60.78,20:46:40.722620
2518798,24.70,2021-05-26,2,1001.43,64.67,20:46:41.237904
3151088,25.07,2021-05-26,3,1001.44,65.22,20:46:41.757174
12586787,25.05,2021-05-26,4,1001.04,67.02,20:46:42.274178
5807151,24.98,2021-05-26,5,1000.55,60.79,20:46:42.790734
9571429,24.89,2021-05-26,0,1001.45,65.01,20:46:43.307631
2999441,25.43,2021-05-26,1,1000.99,60.80,20:46:43.824567
2511716,24.72,2021-05-26,2,1001.44,64.67,20:46:44.339671
3164109,25.08,2021-05-26,3,1001.43,65.19,20:46:44.855151
12586787,25.06,2021-05-26,4,1001.03,67.03,20:46:45.371834
5794595,24.98,2021-05-26,5,1000.57,60.78,20:46:45.888422
9631627,24.91,2021-05-26,0,1001.45,65.00,20:46:47.437480
3009546,25.45,2021-05-26,1,1000.95,60.80,20:46:47.954504
2528302,24.72,2021-05-26,2,1001.43,64.66,20:46:48.469638
3152942,25.09,2021-05-26,3,1001.47,65.14,20:46:48.984958
12586787,25.09,2021-05-26,4,1001.03,67.01,20:46:49.502521
5819762,24.99,2021-05-26,5,1000.58,60.77,20:46:50.019142
9692586,24.92,2021-05-26,0,1001.41,64.97,20:46:50.536294
3001120,25.45,2021-05-26,1,1000.97,60.80,20:46:51.053445
2530690,24.73,2021-05-26,2,1001.44,64.66,20:46:51.568892
3167849,25.09,2021-05-26,3,1001.44,65.13,20:46:52.084604
12586787,25.09,2021-05-26,4,1001.01,66.99,20:46:52.601212
5807151,25.00,2021-05-26,5,1000.55,60.79,20:46:53.118028
9666367,24.92,2021-05-26,0,1001.46,64.96,20:46:53.635104
3002802,25.47,2021-05-26,1,1000.94,60.79,20:46:54.151779
2530690,24.73,2021-05-26,2,1001.46,64.65,20:46:54.666994
3162242,25.09,2021-05-26,3,1001.43,65.11,20:46:55.182267
12586787,25.10,2021-05-26,4,1001.00,66.97,20:46:55.698891
5800866,25.00,2021-05-26,5,1000.62,60.79,20:46:56.215759
9718949,24.93,2021-05-26,0,1001.42,64.93,20:46:56.732697
2999441,25.48,2021-05-26,1,1000.97,60.79,20:46:57.249469
2518798,24.74,2021-05-26,2,1001.43,64.66,20:46:57.764957
3169723,25.10,2021-05-26,3,1001.43,65.09,20:46:58.280199
12586787,25.10,2021-05-26,4,1001.00,66.94,20:46:58.796922
5838781,25.00,2021-05-26,5,1000.61,60.78,20:46:59.313574
9710145,24.93,2021-05-26,0,1001.43,64.92,20:46:59.830649
2994414,25.48,2021-05-26,1,1000.97,60.78,20:47:00.347375
2528302,24.74,2021-05-26,2,1001.43,64.60,20:47:00.862693
3179123,25.10,2021-05-26,3,1001.41,65.05,20:47:01.378052
12586787,25.11,2021-05-26,4,1001.01,66.91,20:47:01.894797
5813450,25.01,2021-05-26,5,1000.59,60.76,20:47:02.412492
9718949,24.94,2021-05-26,0,1001.45,64.90,20:47:02.929759
3004485,25.49,2021-05-26,1,1000.96,60.74,20:47:03.446394
2523541,24.75,2021-05-26,2,1001.44,64.59,20:47:03.961700
3175356,25.10,2021-05-26,3,1001.40,65.02,20:47:04.476906
12586787,25.11,2021-05-26,4,1001.02,66.89,20:47:04.993372
5838781,25.01,2021-05-26,5,1000.59,60.76,20:47:05.510050
9843894,24.94,2021-05-26,0,1001.40,64.84,20:47:07.089863
3006170,25.48,2021-05-26,1,1000.94,60.71,20:47:07.606332
2530690,24.74,2021-05-26,2,1001.40,64.54,20:47:08.121736
3186683,25.09,2021-05-26,3,1001.44,65.01,20:47:08.636961
12586787,25.10,2021-05-26,4,1001.01,66.86,20:47:09.153559
5819762,25.01,2021-05-26,5,1000.57,60.71,20:47:09.670309
9843894,24.94,2021-05-26,0,1001.41,64.82,20:47:10.187173
3001120,25.48,2021-05-26,1,1000.96,60.67,20:47:10.704068
2525919,24.75,2021-05-26,2,1001.43,64.54,20:47:11.219247
3190477,25.09,2021-05-26,3,1001.44,65.01,20:47:11.734918
12586787,25.09,2021-05-26,4,1001.00,66.83,20:47:12.251440
5832427,25.02,2021-05-26,5,1000.59,60.69,20:47:12.768307
9880185,24.93,2021-05-26,0,1001.44,64.80,20:47:13.286094
3009546,25.48,2021-05-26,1,1000.96,60.68,20:47:13.803281
2540285,24.74,2021-05-26,2,1001.42,64.53,20:47:14.318891
3190477,25.09,2021-05-26,3,1001.47,65.00,20:47:14.834481
12586787,25.08,2021-05-26,4,1001.00,66.85,20:47:15.351192
5826088,25.01,2021-05-26,5,1000.58,60.67,20:47:15.867998
9972094,24.92,2021-05-26,0,1001.45,64.81,20:47:16.385113
3012929,25.48,2021-05-26,1,1000.97,60.69,20:47:16.902034
2542695,24.74,2021-05-26,2,1001.42,64.53,20:47:17.417525
3196184,25.08,2021-05-26,3,1001.44,64.99,20:47:17.932846
12586787,25.08,2021-05-26,4,1001.05,66.86,20:47:18.449605
5851529,25.01,2021-05-26,5,1000.60,60.67,20:47:18.966125
10037454,24.91,2021-05-26,0,1001.46,64.81,20:47:19.483261
3002802,25.48,2021-05-26,1,1000.97,60.67,20:47:19.999961
2549953,24.73,2021-05-26,2,1001.44,64.51,20:47:20.515273
3194279,25.08,2021-05-26,3,1001.42,65.01,20:47:21.030511
12586787,25.07,2021-05-26,4,1001.03,66.87,20:47:21.547159
5832427,25.01,2021-05-26,5,1000.58,60.65,20:47:22.063596
10028064,24.90,2021-05-26,0,1001.47,64.84,20:47:22.584028
3001120,25.48,2021-05-26,1,1000.97,60.65,20:47:23.100718
2554815,24.73,2021-05-26,2,1001.45,64.53,20:47:23.615973
3203826,25.07,2021-05-26,3,1001.44,65.02,20:47:24.131152
12586787,25.06,2021-05-26,4,1001.04,66.89,20:47:24.647874
5838781,25.01,2021-05-26,5,1000.59,60.66,20:47:25.164789
10037454,24.90,2021-05-26,0,1001.43,64.85,20:47:26.861746
3011236,25.47,2021-05-26,1,1000.94,60.65,20:47:27.378401
2567050,24.73,2021-05-26,2,1001.43,64.55,20:47:27.894123
3203826,25.08,2021-05-26,3,1001.43,65.05,20:47:28.409615
12586787,25.06,2021-05-26,4,1000.97,66.92,20:47:28.926113
5838781,25.01,2021-05-26,5,1000.58,60.65,20:47:29.442895
10084667,24.90,2021-05-26,0,1001.42,64.89,20:47:29.960128
3018019,25.47,2021-05-26,1,1000.97,60.64,20:47:30.476808
2562142,24.73,2021-05-26,2,1001.45,64.58,20:47:30.992094
3207661,25.08,2021-05-26,3,1001.46,65.07,20:47:31.492467
12586787,25.07,2021-05-26,4,1001.00,66.94,20:47:32.008833
5838781,25.01,2021-05-26,5,1000.60,60.67,20:47:32.525694
10084667,24.90,2021-05-26,0,1001.43,64.90,20:47:33.042815
3014624,25.48,2021-05-26,1,1000.96,60.65,20:47:33.559619
2559695,24.73,2021-05-26,2,1001.45,64.57,20:47:34.074958
3217287,25.08,2021-05-26,3,1001.47,65.07,20:47:34.590095
12586787,25.08,2021-05-26,4,1000.99,66.94,20:47:35.106707
5857924,25.01,2021-05-26,5,1000.56,60.67,20:47:35.629052
10094163,24.90,2021-05-26,0,1001.44,64.90,20:47:36.133138
3021421,25.47,2021-05-26,1,1000.96,60.63,20:47:36.636811
2567050,24.73,2021-05-26,2,1001.43,64.57,20:47:37.139120
3217287,25.08,2021-05-26,3,1001.42,65.08,20:47:37.639569
12586787,25.07,2021-05-26,4,1001.04,66.95,20:47:38.156016
5845148,25.01,2021-05-26,5,1000.58,60.69,20:47:38.672679
10141912,24.89,2021-05-26,0,1001.43,64.92,20:47:39.189850
3006170,25.47,2021-05-26,1,1000.95,60.65,20:47:39.711315
2576924,24.72,2021-05-26,2,1001.44,64.60,20:47:40.229073
3230862,25.08,2021-05-26,3,1001.47,65.07,20:47:40.745290
12586787,25.06,2021-05-26,4,1001.04,66.94,20:47:41.261967
5864333,25.01,2021-05-26,5,1000.58,60.70,20:47:41.778900
10248567,24.89,2021-05-26,0,1001.43,64.92,20:47:42.296238
3007857,25.46,2021-05-26,1,1000.96,60.61,20:47:42.813113
2569512,24.73,2021-05-26,2,1001.45,64.59,20:47:43.328693
3232811,25.08,2021-05-26,3,1001.42,65.08,20:47:43.845104
12586787,25.07,2021-05-26,4,1001.02,66.95,20:47:44.361798
5864333,25.01,2021-05-26,5,1000.59,60.69,20:47:44.864947
10238778,24.88,2021-05-26,0,1001.46,64.93,20:47:46.502524
3016320,25.44,2021-05-26,1,1000.96,60.62,20:47:47.019177
2569512,24.72,2021-05-26,2,1001.45,64.59,20:47:47.534873
3232811,25.08,2021-05-26,3,1001.46,65.11,20:47:48.050177
12586787,25.05,2021-05-26,4,1001.02,66.96,20:47:48.566929
5864333,25.01,2021-05-26,5,1000.58,60.68,20:47:49.083667
10238778,24.88,2021-05-26,0,1001.44,64.93,20:47:49.600821
3023125,25.42,2021-05-26,1,1000.96,60.60,20:47:50.117533
2581889,24.72,2021-05-26,2,1001.44,64.62,20:47:50.632865
3242590,25.08,2021-05-26,3,1001.42,65.11,20:47:51.148246
12586787,25.05,2021-05-26,4,1001.01,66.99,20:47:51.665636
5870756,25.01,2021-05-26,5,1000.60,60.71,20:47:52.182496
