2,52.54,809668,20.52,1006.84,03:00:23.275558,2021-05-26
3,57.97,861737,19.05,1006.90,03:00:26.393913,2021-05-26
4,57.06,12586787,20.39,1006.77,03:00:29.514391,2021-05-26
5,50.77,11074381,20.43,1006.08,03:00:32.635095,2021-05-26
0,55.25,1391485,20.28,1007.10,03:00:36.756327,2021-05-26
1,51.80,8736757,20.56,1006.47,03:00:39.875928,2021-05-26
2,52.49,810158,20.52,1006.87,03:00:42.994362,2021-05-26
3,57.98,858975,19.05,1006.92,03:00:46.112524,2021-05-26
4,56.97,12586787,20.38,1006.80,03:00:49.232212,2021-05-26
5,50.69,11074381,20.42,1006.13,03:00:52.352045,2021-05-26
0,55.18,1398748,20.25,1007.10,03:00:56.473559,2021-05-26
1,51.74,8701299,20.55,1006.46,03:00:59.593776,2021-05-26
2,52.44,809668,20.54,1006.86,03:01:02.713990,2021-05-26
3,57.99,860630,19.05,1006.93,03:01:05.832959,2021-05-26
4,56.96,12586787,20.37,1006.74,03:01:08.952761,2021-05-26
5,50.69,11074381,20.41,1006.08,03:01:12.072549,2021-05-26
0,55.25,1388602,20.27,1007.08,03:01:16.227951,2021-05-26
1,51.77,8743883,20.55,1006.47,03:01:19.347172,2021-05-26
2,52.44,808203,20.55,1006.84,03:01:22.465428,2021-05-26
3,58.00,861737,19.04,1006.90,03:01:25.584205,2021-05-26
4,57.02,12586787,20.38,1006.79,03:01:28.704080,2021-05-26
5,50.68,11074381,20.41,1006.10,03:01:31.824149,2021-05-26
0,55.26,1394381,20.27,1007.10,03:01:35.945490,2021-05-26
1,51.77,8708368,20.55,1006.49,03:01:39.065215,2021-05-26
2,52.46,810648,20.56,1006.86,03:01:42.183778,2021-05-26
3,57.99,859526,19.05,1006.91,03:01:45.301968,2021-05-26
4,57.01,12586787,20.38,1006.76,03:01:48.421554,2021-05-26
5,50.70,11062952,20.41,1006.10,03:01:51.541357,2021-05-26
0,55.25,1394381,20.28,1007.09,03:01:55.662567,2021-05-26
1,51.82,8708368,20.56,1006.45,03:01:58.782204,2021-05-26
2,52.45,812122,20.56,1006.82,03:02:01.900749,2021-05-26
3,57.99,862291,19.05,1006.87,03:02:05.019199,2021-05-26
4,57.00,12586787,20.39,1006.73,03:02:08.138767,2021-05-26
5,50.74,11085833,20.42,1006.07,03:02:11.258323,2021-05-26
0,55.23,1390042,20.30,1007.09,03:02:15.406324,2021-05-26
1,51.82,8701299,20.56,1006.45,03:02:18.525750,2021-05-26
2,52.44,809668,20.55,1006.86,03:02:21.644447,2021-05-26
3,58.01,859526,19.04,1006.92,03:02:24.762613,2021-05-26
4,57.03,12586787,20.40,1006.77,03:02:27.882514,2021-05-26
5,50.77,11051547,20.43,1006.10,03:02:31.002490,2021-05-26
0,55.20,1394381,20.27,1007.11,03:02:35.123851,2021-05-26
1,51.82,8701299,20.57,1006.45,03:02:38.244013,2021-05-26
2,52.44,806743,20.54,1006.85,03:02:41.362436,2021-05-26
3,58.01,860630,19.05,1006.84,03:02:44.481200,2021-05-26
4,56.97,12586787,20.40,1006.74,03:02:47.601055,2021-05-26
5,50.71,11040165,20.42,1006.07,03:02:50.720780,2021-05-26
0,55.15,1392932,20.27,1007.09,03:02:54.871460,2021-05-26
1,51.77,8673140,20.56,1006.45,03:02:57.991180,2021-05-26
2,52.44,810648,20.53,1006.83,03:03:01.109304,2021-05-26
3,58.01,858425,19.04,1006.86,03:03:04.227533,2021-05-26
4,56.95,12586787,20.39,1006.71,03:03:07.347125,2021-05-26
5,50.74,11051547,20.41,1006.08,03:03:10.466803,2021-05-26
0,55.19,1391485,20.27,1007.09,03:03:14.587907,2021-05-26
1,51.79,8680162,20.56,1006.42,03:03:17.706942,2021-05-26
2,52.45,809668,20.54,1006.84,03:03:20.825600,2021-05-26
3,58.03,859526,19.05,1006.84,03:03:23.944263,2021-05-26
4,56.97,12586787,20.39,1006.75,03:03:27.064205,2021-05-26
5,50.79,11028807,20.42,1006.10,03:03:30.184105,2021-05-26
0,55.24,1391485,20.27,1007.12,03:03:34.305362,2021-05-26
1,51.83,8666128,20.56,1006.44,03:03:37.425066,2021-05-26
2,52.45,808691,20.54,1006.84,03:03:40.543430,2021-05-26
3,58.04,858975,19.04,1006.88,03:03:43.661601,2021-05-26
4,57.01,12586787,20.39,1006.72,03:03:46.781778,2021-05-26
5,50.73,11051547,20.42,1006.10,03:03:49.901366,2021-05-26
0,55.28,1385730,20.28,1007.11,03:03:54.022439,2021-05-26
1,51.81,8673140,20.57,1006.46,03:03:57.142451,2021-05-26
2,52.48,809668,20.51,1006.84,03:04:00.261043,2021-05-26
3,58.03,858975,19.04,1006.87,03:04:03.379426,2021-05-26
4,57.02,12586787,20.40,1006.70,03:04:06.499443,2021-05-26
5,50.78,11040165,20.43,1006.00,03:04:09.620238,2021-05-26
0,55.30,1388602,20.28,1007.10,03:04:13.741445,2021-05-26
1,51.82,8666128,20.57,1006.45,03:04:16.861469,2021-05-26
2,52.56,810648,20.51,1006.84,03:04:19.979820,2021-05-26
3,58.02,860078,19.04,1006.87,03:04:23.097539,2021-05-26
4,57.01,12586787,20.40,1006.76,03:04:26.216956,2021-05-26
5,50.77,11028807,20.42,1006.07,03:04:29.336823,2021-05-26
0,55.26,1392932,20.27,1007.10,03:04:33.457754,2021-05-26
1,51.82,8666128,20.58,1006.43,03:04:36.576993,2021-05-26
2,52.56,809179,20.52,1006.84,03:04:39.695407,2021-05-26
3,58.02,858975,19.04,1006.86,03:04:42.814035,2021-05-26
4,56.98,12586787,20.39,1006.76,03:04:45.934013,2021-05-26
5,50.74,11017472,20.42,1006.04,03:04:49.053934,2021-05-26
0,55.25,1392932,20.25,1007.06,03:04:53.175314,2021-05-26
1,51.76,8680162,20.56,1006.39,03:04:56.295072,2021-05-26
2,52.53,808691,20.51,1006.81,03:04:59.413840,2021-05-26
3,58.02,857875,19.04,1006.85,03:05:02.532056,2021-05-26
4,56.99,12586787,20.39,1006.69,03:05:05.651918,2021-05-26
5,50.77,11040165,20.43,1006.03,03:05:08.771494,2021-05-26
0,55.32,1385730,20.26,1007.04,03:05:12.894119,2021-05-26
1,51.80,8659128,20.56,1006.42,03:05:16.014059,2021-05-26
2,52.56,809668,20.52,1006.83,03:05:19.132148,2021-05-26
3,58.04,859526,19.04,1006.85,03:05:22.250907,2021-05-26
4,56.97,12586787,20.38,1006.70,03:05:25.370607,2021-05-26
5,50.68,11040165,20.42,1006.06,03:05:28.490208,2021-05-26
0,55.29,1391485,20.25,1007.07,03:05:32.611329,2021-05-26
1,51.79,8617364,20.56,1006.41,03:05:35.731016,2021-05-26
2,52.58,810648,20.53,1006.82,03:05:38.849207,2021-05-26
3,57.98,857326,19.05,1006.90,03:05:41.969423,2021-05-26
4,57.01,12586787,20.38,1006.74,03:05:45.089220,2021-05-26
5,50.81,11017472,20.44,1006.13,03:05:48.209220,2021-05-26
0,55.38,1385730,20.28,1007.08,03:05:52.329947,2021-05-26
1,51.88,8603532,20.57,1006.45,03:05:55.449721,2021-05-26
2,52.56,808203,20.53,1006.87,03:05:58.567969,2021-05-26
3,58.01,857326,19.04,1006.89,03:06:01.686253,2021-05-26
4,57.01,12586787,20.38,1006.73,03:06:04.806257,2021-05-26
5,50.76,10994872,20.44,1006.08,03:06:07.926238,2021-05-26
0,55.26,1382869,20.27,1007.03,03:06:12.071347,2021-05-26
1,51.82,8645162,20.56,1006.41,03:06:15.191141,2021-05-26
2,52.52,811139,20.52,1006.79,03:06:18.309423,2021-05-26
3,58.02,860078,19.04,1006.85,03:06:21.427830,2021-05-26
4,57.08,12586787,20.39,1006.69,03:06:24.547213,2021-05-26
5,50.79,11017472,20.43,1006.03,03:06:27.666868,2021-05-26
0,55.27,1394381,20.26,1007.05,03:06:31.787788,2021-05-26
1,51.85,8631240,20.56,1006.40,03:06:34.906972,2021-05-26
2,52.55,809668,20.50,1006.82,03:06:38.025897,2021-05-26
3,58.00,857326,19.05,1006.86,03:06:41.144243,2021-05-26
4,57.05,12586787,20.38,1006.74,03:06:44.264243,2021-05-26
5,50.74,11017472,20.43,1006.06,03:06:47.384121,2021-05-26
0,55.28,1380021,20.28,1007.06,03:06:51.528928,2021-05-26
1,51.83,8610442,20.55,1006.40,03:06:54.648619,2021-05-26
2,52.57,810648,20.50,1006.80,03:06:57.766874,2021-05-26
3,57.99,857326,19.04,1006.83,03:07:00.885052,2021-05-26
4,57.02,12586787,20.38,1006.72,03:07:04.004750,2021-05-26
5,50.67,11017472,20.43,1006.06,03:07:07.124909,2021-05-26
0,55.22,1388602,20.26,1007.07,03:07:11.247931,2021-05-26
1,51.81,8596632,20.55,1006.45,03:07:14.367467,2021-05-26
2,52.55,810648,20.50,1006.81,03:07:17.486334,2021-05-26
3,57.99,855684,19.04,1006.87,03:07:20.604572,2021-05-26
4,56.99,12586787,20.37,1006.69,03:07:23.724319,2021-05-26
5,50.65,11006161,20.41,1006.05,03:07:26.844263,2021-05-26
0,55.19,1385730,20.26,1007.02,03:07:30.965548,2021-05-26
1,51.80,8624297,20.55,1006.40,03:07:34.085465,2021-05-26
2,52.55,808691,20.52,1006.83,03:07:37.204019,2021-05-26
3,58.01,857875,19.05,1006.85,03:07:40.322254,2021-05-26
4,57.02,12586787,20.35,1006.69,03:07:43.441896,2021-05-26
5,50.73,11006161,20.41,1006.05,03:07:46.561522,2021-05-26
0,55.27,1390042,20.25,1007.03,03:07:50.682192,2021-05-26
1,51.80,8596632,20.54,1006.40,03:07:53.802061,2021-05-26
2,52.51,811139,20.52,1006.81,03:07:56.921226,2021-05-26
3,58.01,857326,19.04,1006.84,03:08:00.039365,2021-05-26
4,57.05,12586787,20.36,1006.73,03:08:03.158904,2021-05-26
5,50.78,10983607,20.41,1006.05,03:08:06.278756,2021-05-26
0,55.36,1388602,20.28,1007.06,03:08:10.399922,2021-05-26
1,51.87,8610442,20.55,1006.44,03:08:13.519724,2021-05-26
2,52.60,809179,20.53,1006.84,03:08:16.638170,2021-05-26
3,58.01,856778,19.04,1006.87,03:08:19.756588,2021-05-26
4,57.12,12586787,20.36,1006.71,03:08:22.876760,2021-05-26
5,50.83,11040165,20.40,1006.06,03:08:25.997261,2021-05-26
0,55.39,1388602,20.28,1007.09,03:08:30.118328,2021-05-26
1,51.87,8617364,20.54,1006.44,03:08:33.237897,2021-05-26
2,52.58,811630,20.54,1006.85,03:08:36.355549,2021-05-26
3,58.01,859526,19.05,1006.88,03:08:39.473885,2021-05-26
4,57.04,12586787,20.34,1006.77,03:08:42.593758,2021-05-26
5,50.74,11006161,20.40,1006.10,03:08:45.713573,2021-05-26
0,55.29,1387164,20.26,1007.12,03:08:49.834743,2021-05-26
1,51.84,8596632,20.53,1006.50,03:08:52.954356,2021-05-26
2,52.51,811139,20.53,1006.91,03:08:56.074426,2021-05-26
3,58.01,859526,19.05,1006.93,03:08:59.192588,2021-05-26
4,57.04,12586787,20.33,1006.77,03:09:02.311966,2021-05-26
5,50.77,11017472,20.39,1006.12,03:09:05.431607,2021-05-26
0,55.29,1385730,20.25,1007.13,03:09:09.540205,2021-05-26
1,51.86,8582867,20.53,1006.47,03:09:12.644198,2021-05-26
2,52.50,812614,20.53,1006.89,03:09:15.762656,2021-05-26
3,57.98,855138,19.05,1006.93,03:09:18.880701,2021-05-26
4,57.09,12586787,20.35,1006.80,23:09:21.985738,2021-05-25
5,50.76,10994872,20.40,1006.11,23:09:25.105335,2021-05-25
0,55.31,1388602,20.25,1007.09,23:09:29.226804,2021-05-25
1,51.80,8569145,20.53,1006.46,23:09:32.346687,2021-05-25
2,52.49,807229,20.56,1006.89,23:09:35.464957,2021-05-25
3,57.91,857875,19.06,1006.90,23:09:38.584215,2021-05-25
4,57.09,12586787,20.34,1006.79,23:09:41.704113,2021-05-25
5,50.85,11006161,20.41,1006.11,23:09:44.825102,2021-05-25
0,55.38,1384298,20.28,1007.12,23:09:48.950852,2021-05-25
1,51.92,8569145,20.54,1006.50,23:09:52.071478,2021-05-25
2,52.35,808203,20.67,1006.91,23:09:55.192492,2021-05-25
3,57.95,857875,19.05,1006.93,23:09:58.311016,2021-05-25
4,57.14,12586787,20.36,1006.81,23:10:01.430745,2021-05-25
5,50.85,10983607,20.42,1006.16,23:10:04.550509,2021-05-25
0,55.33,1388602,20.26,1007.15,23:10:08.671742,2021-05-25
1,51.87,8576001,20.55,1006.48,23:10:11.791360,2021-05-25
2,52.14,804322,20.78,1006.88,23:10:14.909657,2021-05-25
3,57.98,857875,19.05,1006.91,23:10:18.027963,2021-05-25
4,57.12,12586787,20.37,1006.74,23:10:21.146855,2021-05-25
5,50.83,11006161,20.42,1006.10,23:10:24.266579,2021-05-25
0,55.35,1388602,20.27,1007.09,23:10:28.387669,2021-05-25
1,51.87,8569145,20.55,1006.43,23:10:31.507261,2021-05-25
2,51.97,807229,20.80,1006.90,23:10:34.625486,2021-05-25
3,57.95,856778,19.06,1006.94,23:10:37.743997,2021-05-25
4,57.10,12586787,20.37,1006.74,23:10:40.863736,2021-05-25
5,50.77,10972365,20.43,1006.12,23:10:43.983715,2021-05-25
0,55.31,1392932,20.26,1007.13,23:10:48.131069,2021-05-25
1,51.87,8582867,20.56,1006.44,23:10:51.250716,2021-05-25
2,51.95,804805,20.75,1006.87,23:10:54.368967,2021-05-25
3,57.92,857326,19.06,1006.95,23:10:57.487353,2021-05-25
4,57.08,12586787,20.38,1006.81,23:11:00.606861,2021-05-25
5,50.77,10949950,20.43,1006.13,23:11:03.727010,2021-05-25
0,55.32,1387164,20.28,1007.12,23:11:07.848277,2021-05-25
1,51.85,8535032,20.57,1006.48,23:11:10.968199,2021-05-25
2,52.00,808203,20.72,1006.88,23:11:14.086683,2021-05-25
3,57.93,857326,19.05,1006.91,23:11:17.205041,2021-05-25
4,57.05,12586787,20.39,1006.75,23:11:20.324722,2021-05-25
5,50.70,10949950,20.44,1006.14,23:11:23.444466,2021-05-25
0,55.27,1384298,20.28,1007.11,23:11:27.565819,2021-05-25
1,51.82,8562301,20.57,1006.48,23:11:30.685501,2021-05-25
2,52.03,806258,20.69,1006.93,23:11:33.804017,2021-05-25
3,57.94,856778,19.05,1006.94,23:11:36.923356,2021-05-25
4,57.07,12586787,20.40,1006.80,23:11:40.042975,2021-05-25
5,50.78,10961146,20.46,1006.16,23:11:43.162718,2021-05-25
0,55.34,1390042,20.29,1007.11,23:11:47.284263,2021-05-25
1,51.87,8535032,20.58,1006.48,23:11:50.404165,2021-05-25
2,52.07,806258,20.77,1006.90,23:11:53.523496,2021-05-25
3,57.95,857875,19.05,1006.93,23:11:56.641768,2021-05-25
4,57.05,12586787,20.40,1006.78,23:11:59.762733,2021-05-25
5,50.71,10938776,20.45,1006.13,23:12:02.882549,2021-05-25
0,55.22,1391485,20.27,1007.09,23:12:07.005136,2021-05-25
1,51.76,8576001,20.56,1006.49,23:12:10.125184,2021-05-25
2,51.94,808203,20.75,1006.85,23:12:13.243790,2021-05-25
3,57.93,856778,19.06,1006.90,23:12:16.362104,2021-05-25
4,56.97,12586787,20.38,1006.77,23:12:19.481731,2021-05-25
5,50.62,10938776,20.42,1006.10,23:12:22.601375,2021-05-25
0,55.20,1387164,20.24,1007.11,23:12:26.721891,2021-05-25
1,51.72,8521463,20.56,1006.50,23:12:29.841327,2021-05-25
2,51.91,804805,20.76,1006.87,23:12:32.959478,2021-05-25
3,57.95,856231,19.05,1006.93,23:12:36.077781,2021-05-25
4,57.01,12586787,20.39,1006.79,23:12:39.196888,2021-05-25
5,50.74,10949950,20.44,1006.15,23:12:42.316742,2021-05-25
0,55.25,1388602,20.27,1007.12,23:12:46.437931,2021-05-25
1,51.80,8541833,20.57,1006.51,23:12:49.557507,2021-05-25
2,51.96,805773,20.72,1006.89,23:12:52.675638,2021-05-25
3,57.97,857326,19.05,1006.94,23:12:55.794032,2021-05-25
4,57.04,12586787,20.40,1006.80,23:12:58.913923,2021-05-25
5,50.76,10938776,20.44,1006.16,23:13:02.033834,2021-05-25
0,55.31,1385730,20.29,1007.14,23:13:06.155053,2021-05-25
1,51.79,8528242,20.57,1006.51,23:13:09.274622,2021-05-25
2,52.00,808203,20.70,1006.92,23:13:12.392826,2021-05-25
3,57.96,857326,19.05,1006.92,23:13:15.512393,2021-05-25
4,57.03,12586787,20.39,1006.78,23:13:18.632103,2021-05-25
5,50.78,10938776,20.44,1006.14,23:13:21.751911,2021-05-25
0,55.28,1382869,20.30,1007.08,23:13:25.873591,2021-05-25
1,51.83,8501190,20.58,1006.47,23:13:28.993509,2021-05-25
2,52.09,809668,20.68,1006.88,23:13:32.111773,2021-05-25
3,58.01,856778,19.04,1006.90,23:13:35.230126,2021-05-25
4,56.99,12586787,20.39,1006.76,23:13:38.349927,2021-05-25
5,50.75,10938776,20.44,1006.13,23:13:41.469420,2021-05-25
0,55.24,1385730,20.29,1007.08,23:13:45.590673,2021-05-25
1,51.81,8535032,20.58,1006.47,23:13:48.710253,2021-05-25
2,52.09,806258,20.67,1006.88,23:13:51.828504,2021-05-25
3,57.96,853504,19.05,1006.95,23:13:54.946805,2021-05-25
4,57.04,12586787,20.39,1006.74,23:13:58.066750,2021-05-25
5,50.78,10938776,20.46,1006.15,23:14:01.186466,2021-05-25
0,55.32,1384298,20.28,1007.10,23:14:05.307937,2021-05-25
